Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,176.0,175.2,176.5,176.4,177.3,178.5,179.5,180.5,181.2,182.9,183.7,184.3
2015,184.0,185.9,184.8,186.0,188.7,189.0,189.9,191.1,191.8,192.3,192.9,194.2
2016,196.3,196.6,197.3,199.5,199.0,199.5,200.5,201.2,202.5,203.1,204.3,204.9
2017,204.0,206.5,206.3,207.2,207.3,208.3,208.9,209.6,210.5,211.3,212.1,213.5
2018,215.2,215.9,216.8,217.6,218.7,219.8,220.7,221.8,221.7,226.3,226.3,226.3
2019,231.2,230.4,230.3,229.8,230.5,230.8,232.0,232.6,233.9,234.2,234.4,234.2
2020,233.6,234.7,233.5,222.6,225.7,225.7,225.9,227.5,228.3,229.9,231.5,233.1
2021,235.3,236.0,236.7,237.7,238.0,238.4,239.3,238.6,237.6,240.3,241.2,242.0
2022,243.2,244.2,244.9,245.7,246.7,246.9,248.2,249.2,250.2,250.7,251.5,252.6
2023,257.0,256.8,257.2,257.4,257.7,259.0,259.8,260.7,261.9,258.8,262.0,261.8
2024,265.3,264.4,266.3,266.5,266.8,267.4(P),,,,,,
