Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,711.1,709.7,709.6,713.8,714.1,707.9,706.8,706.7,708.4,709.5,711.5,710.1
2015,717.2,715.7,714.3,715.0,714.9,713.1,714.6,713.3,713.6,714.9,714.9,719.2
2016,715.7,717.7,721.8,718.4,719.2,722.0,722.1,719.3,722.1,723.9,724.2,724.1
2017,723.9,724.6,724.4,724.0,723.2,722.0,724.4,722.3,730.5,727.5,726.3,727.1
2018,728.3,728.9,730.4,730.3,732.7,732.7,730.0,729.2,729.6,726.1,727.7,727.6
2019,732.1,732.8,733.5,733.7,734.7,733.6,726.2,730.3,736.0,735.8,737.4,741.0
2020,743.6,746.4,745.8,726.2,709.1,706.3,719.3,725.6,716.4,716.7,714.6,714.8
2021,696.8,700.6,708.2,714.6,716.3,716.2,726.0,716.1,713.4,711.8,710.3,713.7
2022,709.6,714.9,721.8,722.0,725.4,726.7,731.9,730.7,727.8,727.6,730.0,731.1
2023,732.8,735.1,736.0,737.0,738.5,743.2,746.1,747.2,747.4,750.9,750.2,751.2
2024,751.3,750.9,750.4,752.3,753.8,771.7(P),,,,,,
