Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,211.7,211.5,212.2,212.5,213.3,213.8,214.6,215.3,215.9,215.8,216.6,217.1
2015,217.3,218.1,218.3,218.9,220.1,220.7,221.4,221.9,222.8,223.8,224.5,225.3
2016,225.9,226.5,226.9,227.5,227.9,228.3,229.4,230.1,230.5,231.2,231.7,232.5
2017,232.6,232.8,233.4,234.2,234.6,235.4,236.3,236.6,237.5,237.7,237.9,239.0
2018,239.9,240.6,241.6,241.8,242.2,242.8,242.4,242.6,242.8,243.7,244.5,244.8
2019,245.2,245.9,246.4,247.4,248.6,249.8,251.1,252.3,252.9,253.9,254.8,255.9
2020,256.4,257.8,258.2,251.6,253.5,255.1,255.7,257.7,259.2,260.8,262.0,263.0
2021,265.8,267.3,269.0,272.0,272.5,273.1,275.5,276.7,278.6,282.3,284.0,285.3
2022,287.2,288.7,290.6,292.2,293.6,294.9,296.6,298.2,299.4,299.8,301.0,302.0
2023,303.3,303.8,304.0,305.2,305.9,307.2,307.8,308.3,308.9,308.1,309.8,310.2
2024,310.7,310.7,310.8,312.3,312.1,313.2(P),,,,,,
