Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,438.8,435.7,439.8,442.6,445.5,444.9,444.8,445.6,448.1,449.5,450.5,452.3
2015,453.4,455.1,454.2,454.0,457.2,459.7,461.1,461.9,464.7,465.8,467.1,470.5
2016,473.0,474.5,476.0,480.7,479.2,479.3,479.4,480.5,483.8,482.5,486.6,487.7
2017,480.4,484.0,489.2,492.6,496.4,497.1,497.4,499.3,497.4,497.5,496.4,494.4
2018,498.8,500.1,502.9,502.7,503.4,504.8,505.3,505.6,494.6,505.5,506.0,504.7
2019,510.2,511.7,513.6,514.2,513.5,513.5,515.2,514.0,515.0,517.0,519.0,521.4
2020,521.9,523.4,509.1,289.2,318.1,375.6,390.1,399.9,420.3,428.4,435.4,437.3
2021,437.3,438.1,441.6,443.7,448.8,454.5,464.7,466.0,467.2,476.5,479.3,483.9
2022,479.1,489.0,491.7,495.9,497.9,499.9,505.0,507.4,507.7,508.1,510.8,513.5
2023,519.2,522.7,526.1,526.3,528.4,531.1,529.4,531.3,532.6,532.9,535.7,536.9
2024,535.1,534.9,538.6,541.9,549.9,553.1(P),,,,,,
