Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,4102.2,4088.2,4114.3,4133.9,4142.6,4143.8,4151.2,4157.2,4168.0,4179.4,4189.1,4198.6
2015,4205.4,4214.0,4211.6,4218.8,4237.8,4243.8,4252.3,4259.7,4272.8,4284.0,4292.3,4305.5
2016,4306.0,4313.2,4326.1,4341.1,4342.2,4346.1,4356.3,4359.5,4375.5,4371.2,4384.5,4391.9
2017,4383.9,4394.4,4403.4,4407.9,4414.6,4425.9,4432.9,4437.7,4447.0,4449.8,4449.2,4455.0
2018,4467.2,4477.6,4490.6,4496.9,4507.3,4516.0,4518.1,4525.1,4509.0,4537.2,4539.3,4533.6
2019,4572.7,4572.7,4583.0,4581.8,4588.1,4595.6,4596.1,4602.1,4613.9,4617.2,4623.2,4625.8
2020,4641.9,4645.7,4621.3,4078.6,4155.0,4289.0,4332.7,4389.4,4430.2,4476.4,4493.2,4517.6
2021,4519.6,4533.7,4557.2,4570.3,4590.6,4601.2,4634.2,4628.1,4628.0,4679.5,4697.1,4717.4
2022,4701.6,4749.3,4768.1,4785.5,4799.5,4807.8,4839.5,4848.6,4859.8,4861.2,4871.9,4879.8
2023,4902.0,4909.9,4920.7,4926.5,4934.4,4952.0,4941.0,4951.1,4957.1,4949.0,4959.8,4965.6
2024,4975.7,4977.5,4977.7,4992.4,5008.5,5031.6(P),,,,,,
