Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,11403.8,11431.4,11471.8,11519.9,11555.0,11586.1,11613.7,11637.9,11672.3,11716.4,11756.3,11792.0
2015,11804.9,11811.6,11805.3,11808.5,11841.0,11864.6,11883.9,11902.6,11909.9,11919.0,11925.1,11941.9
2016,11959.6,11967.2,11959.5,11978.8,11991.5,11978.7,12030.8,12041.0,12066.3,12063.4,12077.0,12092.9
2017,12130.8,12143.7,12185.5,12194.3,12216.8,12242.0,12230.3,12247.0,12253.1,12294.0,12313.5,12341.9
2018,12356.5,12395.0,12439.8,12449.8,12488.6,12526.1,12547.7,12579.6,12592.1,12614.2,12632.8,12658.6
2019,12683.4,12716.4,12728.6,12755.5,12786.0,12811.8,12835.0,12862.1,12878.7,12881.6,12916.3,12920.4
2020,12947.5,12963.1,12910.1,11517.3,11757.5,11995.0,11998.8,12097.0,12173.7,12253.7,12302.0,12352.7
2021,12392.4,12352.8,12492.1,12538.3,12598.2,12669.0,12766.2,12802.3,12851.9,13001.5,13050.8,13128.9
2022,13134.3,13216.0,13265.1,13352.0,13395.1,13414.5,13533.1,13579.2,13623.4,13655.2,13680.1,13707.8
2023,13789.5,13812.3,13845.0,13853.0,13878.9,13921.4,13900.9,13936.8,13962.5,14001.7,14012.4,14034.5
2024,14053.9,14096.6,14116.4,14153.8,14190.0,14188.8(P),,,,,,
