Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,2255.3,2260.0,2265.8,2271.5,2277.7,2287.1,2293.2,2300.0,2307.2,2313.8,2324.3,2335.2
2015,2339.9,2346.3,2352.3,2354.7,2365.9,2372.0,2373.4,2378.2,2382.6,2380.9,2378.9,2382.8
2016,2384.7,2391.2,2393.5,2394.5,2395.8,2397.6,2406.3,2408.0,2410.3,2412.2,2415.4,2416.2
2017,2419.7,2420.6,2422.4,2426.7,2429.1,2435.3,2434.8,2442.1,2437.9,2444.7,2448.2,2451.2
2018,2450.4,2458.2,2462.4,2467.0,2474.3,2475.4,2477.4,2480.2,2484.9,2479.4,2483.0,2481.6
2019,2490.0,2490.4,2488.7,2490.1,2492.4,2497.0,2502.8,2505.4,2508.2,2512.1,2521.2,2522.3
2020,2522.1,2520.8,2517.7,2317.8,2368.5,2424.6,2431.5,2447.3,2464.5,2496.8,2496.2,2499.8
2021,2505.5,2508.3,2526.9,2521.7,2537.3,2549.6,2565.0,2570.7,2584.3,2617.7,2628.0,2649.6
2022,2648.3,2684.7,2689.2,2700.2,2699.2,2697.0,2714.5,2721.9,2731.4,2732.1,2725.2,2737.2
2023,2744.9,2748.1,2751.5,2756.8,2761.3,2764.3,2762.0,2765.4,2768.1,2780.9,2774.6,2777.2
2024,2769.6,2766.6,2766.5,2774.9,2785.1,2784.5(P),,,,,,
