Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,628.3,631.5,635.7,643.6,648.5,649.2,653.8,656.9,661.9,665.7,671.0,675.6
2015,676.2,678.8,676.7,672.4,678.4,682.5,685.5,689.1,688.5,690.7,691.7,693.3
2016,698.1,697.1,694.1,698.7,698.9,696.6,703.1,702.7,705.6,705.2,703.4,701.7
2017,704.8,704.8,709.4,707.1,711.4,713.1,710.4,710.8,711.5,717.4,722.0,725.1
2018,724.8,727.8,731.2,733.5,735.7,739.0,741.2,745.2,746.1,748.3,750.3,756.3
2019,761.7,765.6,766.2,769.8,771.0,773.6,776.7,779.1,783.4,782.1,783.1,781.5
2020,781.1,780.4,780.3,723.2,731.2,731.0,718.8,719.8,717.9,720.0,722.8,722.3
2021,721.0,712.5,734.4,733.2,731.5,733.4,736.7,739.2,740.6,750.9,755.8,761.0
2022,760.2,764.3,768.5,773.2,778.4,779.7,787.9,791.7,795.6,796.2,799.8,803.9
2023,813.1,812.6,816.6,815.8,817.4,821.2,821.1,824.3,829.6,829.0,835.6,837.9
2024,837.0,844.9,845.4,846.9,852.2,857.3(P),,,,,,
