Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,13.6,13.9,14.0,14.2,14.5,14.7,15.1,15.4,15.5,15.5,15.6,15.9
2015,15.8,15.4,15.0,14.5,14.6,14.2,13.9,13.7,13.6,13.1,12.8,12.7
2016,12.1,11.6,11.5,11.3,11.2,11.1,10.9,10.9,10.8,11.2,11.2,11.3
2017,10.8,11.0,11.2,11.2,11.3,11.3,11.5,11.6,11.7,11.8,11.8,11.8
2018,12.0,12.2,12.3,12.0,12.2,12.3,12.3,12.4,12.3,12.0,12.0,12.1
2019,12.2,12.1,12.2,12.1,12.0,11.9,11.9,11.7,11.6,11.4,11.0,10.8
2020,10.7,10.6,10.2,9.7,9.4,9.2,9.0,8.9,8.7,8.7,8.7,8.7
2021,8.6,8.5,8.5,8.6,8.5,8.6,8.7,8.7,8.6,8.8,8.8,8.8
2022,8.8,8.8,8.8,8.8,8.9,8.8,8.9,8.9,9.1,9.1,9.2,9.3
2023,9.3,9.5,9.3,9.4,9.4,9.5,9.4,9.4,9.5,9.2,9.2,9.3
2024,9.4,9.4,9.5,9.6,9.6,9.6(P),,,,,,
