Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,74.4,74.1,74.1,73.7,73.3,72.9,72.8,72.7,72.2,71.8,71.9,72.4
2015,71.5,71.7,71.7,72.4,72.1,72.4,72.1,72.1,72.2,72.4,72.5,72.8
2016,72.3,72.2,72.5,72.5,72.5,72.6,72.8,72.8,73.0,73.0,73.0,72.8
2017,73.5,73.5,73.2,73.5,73.6,73.4,73.5,73.5,73.5,72.6,72.7,72.7
2018,73.0,72.9,72.7,72.5,72.5,72.8,71.9,71.8,71.7,71.8,71.7,71.5
2019,71.2,71.4,71.4,71.2,71.3,71.5,71.3,70.8,70.9,71.0,71.5,71.5
2020,70.7,70.7,70.5,63.9,63.9,65.0,63.8,64.3,65.4,64.9,65.1,65.1
2021,65.3,65.2,65.3,64.7,65.3,65.8,66.9,67.1,67.3,67.5,67.6,67.9
2022,68.2,68.6,69.2,69.5,69.8,69.6,69.6,69.4,69.4,69.4,69.1,68.9
2023,69.5,68.8,68.4,68.2,68.1,68.2,67.8,67.7,67.4,66.4,67.2,67.4
2024,67.0,66.6,65.8,65.6,65.7,65.9(P),,,,,,
