Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,5292.9,5300.7,5308.8,5322.2,5332.1,5342.3,5337.5,5356.5,5367.1,5374.2,5386.4,5395.6
2015,5386.4,5390.6,5390.9,5404.0,5423.4,5424.6,5432.4,5438.5,5437.4,5445.0,5449.0,5456.7
2016,5456.6,5461.9,5468.0,5480.7,5476.2,5466.2,5486.6,5484.1,5500.9,5496.8,5505.4,5500.1
2017,5514.5,5514.9,5519.5,5520.8,5520.9,5527.8,5521.6,5531.6,5532.1,5537.6,5538.8,5539.8
2018,5538.9,5551.9,5556.6,5549.7,5555.4,5567.5,5565.3,5570.4,5573.9,5576.1,5573.8,5573.8
2019,5584.1,5582.5,5587.8,5591.5,5593.2,5596.1,5597.8,5600.9,5597.9,5597.8,5606.0,5607.9
2020,5610.1,5609.4,5559.5,4728.3,4902.6,5135.9,5184.1,5227.8,5273.6,5302.5,5310.6,5314.4
2021,5330.3,5331.1,5348.9,5340.6,5349.8,5365.9,5402.3,5411.5,5398.6,5446.5,5462.5,5471.8
2022,5476.3,5495.4,5505.8,5528.1,5528.7,5527.2,5546.6,5552.6,5565.1,5566.1,5568.1,5571.3
2023,5595.3,5603.4,5608.6,5602.2,5613.1,5627.7,5625.2,5631.3,5637.1,5629.0,5627.9,5630.1
2024,5629.8,5632.8,5640.1,5641.4,5655.2,5652.9(P),,,,,,
