Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,251.7,250.9,251.4,251.6,252.4,252.7,253.0,253.5,254.6,255.2,255.6,256.2
2015,256.8,257.0,257.1,256.9,257.5,257.4,258.0,258.1,258.7,259.0,259.1,259.2
2016,259.7,259.6,259.1,260.0,259.7,260.2,261.4,261.4,262.3,261.7,261.5,261.4
2017,262.4,263.0,263.0,263.5,263.4,263.5,263.3,263.5,263.5,264.4,264.3,264.6
2018,265.5,265.6,265.5,265.5,265.8,266.7,267.1,267.8,268.3,268.3,269.1,269.1
2019,269.5,269.1,268.8,268.6,268.5,268.5,268.6,269.0,268.6,268.9,269.2,269.6
2020,269.3,270.3,270.7,233.0,243.3,253.7,255.4,257.7,259.6,261.3,262.0,262.3
2021,262.9,263.1,263.5,263.0,262.6,262.7,263.2,263.8,264.5,266.9,267.2,269.0
2022,268.0,270.0,271.1,272.6,273.2,273.5,275.1,276.3,277.2,277.7,278.1,279.5
2023,280.1,279.8,279.9,280.0,280.9,282.1,281.9,282.4,282.8,282.5,285.1,285.4
2024,286.2,285.9,287.6,287.9,288.5,288.4(P),,,,,,
