Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,94.5,94.5,94.5,94.8,95.0,95.1,94.8,95.0,94.3,94.6,94.7,94.9
2015,95.0,95.0,95.2,95.4,95.7,95.7,95.8,95.7,95.3,95.0,95.3,95.5
2016,95.9,96.0,96.0,96.2,96.2,96.0,96.0,96.1,96.2,96.1,96.2,96.4
2017,96.4,96.4,96.5,96.1,96.2,96.1,96.7,96.6,97.1,97.8,97.3,96.3
2018,96.3,96.2,96.0,96.1,96.0,96.4,96.3,96.3,96.9,96.8,96.2,95.8
2019,95.7,95.7,95.6,96.2,96.5,96.6,96.7,96.6,97.4,96.5,97.1,97.5
2020,97.7,97.8,97.6,95.7,95.5,95.9,96.1,96.6,96.5,97.0,96.8,96.7
2021,96.8,97.0,97.7,98.2,98.4,98.2,98.4,98.5,99.0,99.3,99.5,100.2
2022,100.8,101.1,100.8,101.0,101.4,101.5,102.3,102.5,102.3,104.3,104.3,104.0
2023,104.5,104.6,104.7,104.9,104.8,104.8,104.1,103.7,103.8,102.8,104.0,104.9
2024,105.0,104.9,104.3,103.3,103.7,104.0(P),,,,,,
