Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,11.8,11.7,11.8,11.8,11.6,11.7,11.7,11.7,11.7,11.7,11.5,11.4
2015,11.5,11.5,11.4,11.2,11.2,11.1,11.1,10.9,10.9,10.8,10.2,10.1
2016,9.9,9.5,9.5,9.4,9.3,9.2,9.2,9.2,9.4,9.1,9.2,9.3
2017,9.6,9.8,9.8,9.8,9.8,9.7,9.7,9.8,9.9,9.9,10.0,10.0
2018,9.9,9.9,9.9,10.0,10.0,9.9,10.0,10.0,10.1,10.1,10.0,10.2
2019,10.2,10.2,10.2,10.1,10.2,10.3,10.3,10.3,10.2,10.1,10.1,10.1
2020,9.9,9.9,9.6,9.9,9.9,9.8,9.7,9.5,9.5,9.4,9.2,9.2
2021,9.2,9.1,9.2,8.5,8.5,8.6,8.4,8.5,8.3,8.7,8.8,8.9
2022,8.9,9.0,9.0,9.2,9.1,9.2,9.3,9.3,9.2,9.3,9.3,9.3
2023,9.4,9.4,9.3,9.3,9.2,9.3,9.2,9.2,9.1,9.0,9.0,9.1
2024,9.1,9.1,9.1,8.9,8.8,8.7(P),,,,,,
