Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,380.6,381.1,380.9,381.5,382.0,381.7,380.9,381.3,382.4,382.7,382.2,383.1
2015,380.8,380.6,380.5,381.1,381.5,381.0,380.8,381.1,380.7,380.4,380.2,380.6
2016,380.6,380.8,380.8,381.0,381.0,381.8,382.5,383.4,383.8,383.1,383.4,383.9
2017,383.7,384.1,384.5,384.3,384.6,385.0,384.8,384.5,385.0,385.1,385.1,384.3
2018,384.1,384.4,385.0,386.2,387.1,388.0,386.7,387.4,387.5,387.6,387.3,388.0
2019,388.4,389.1,389.6,390.5,391.4,392.3,393.4,393.9,393.9,393.0,393.2,393.3
2020,394.8,394.7,394.5,384.8,372.2,369.7,378.1,383.3,385.7,384.4,384.0,384.9
2021,385.6,386.1,386.5,387.2,387.7,387.8,390.3,390.0,388.8,388.3,388.8,388.4
2022,388.3,388.4,388.2,390.0,390.7,390.3,392.1,392.8,393.1,393.8,394.3,395.5
2023,396.4,397.2,398.3,398.9,399.9,400.3,401.8,404.2,404.6,403.9,403.9,405.2
2024,405.3,405.8,407.1,407.8,409.9,411.4(P),,,,,,
