Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,20.8,20.9,20.9,19.1,19.2,19.2,19.0,19.3,19.6,19.8,20.5,20.9
2015,19.7,19.9,20.3,21.5,19.3,19.2,19.0,19.0,19.3,19.0,18.7,18.6
2016,18.8,18.8,18.4,18.0,17.8,18.0,17.4,17.3,17.4,17.3,17.6,17.5
2017,17.6,17.6,17.5,18.0,18.2,18.2,18.0,18.1,18.0,17.5,17.1,17.0
2018,16.5,16.5,16.6,16.7,16.6,16.4,17.8,17.8,17.8,15.7,16.0,16.1
2019,16.7,16.8,16.7,15.8,15.7,15.9,16.0,16.0,16.0,19.1,19.1,18.9
2020,18.8,18.8,19.1,14.6,14.6,14.6,14.3,14.2,14.1,14.7,15.2,14.9
2021,15.0,15.0,14.8,15.3,15.2,15.1,15.9,15.7,15.6,17.0,16.9,17.5
2022,16.7,16.6,16.8,16.5,16.4,16.6,15.6,15.6,15.5,15.3,15.1,15.4
2023,15.8,15.6,15.5,15.5,15.6,15.6,13.9,13.9,13.9,14.0,13.7,13.8
2024,13.7,13.8,13.8,13.9,13.8,14.0(P),,,,,,
