Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,79.9,79.6,79.9,79.8,80.0,79.9,80.0,80.0,79.8,80.0,79.6,79.9
2015,80.4,81.3,81.1,81.1,81.1,81.2,81.2,81.2,81.6,81.6,82.3,81.3
2016,80.6,80.3,80.3,80.7,80.7,80.7,81.2,80.9,81.1,80.9,79.8,80.3
2017,81.0,81.6,81.9,80.6,81.1,81.8,80.2,80.4,79.0,67.1,70.9,74.2
2018,72.6,73.4,74.2,74.2,74.2,74.3,74.2,75.1,75.6,74.8,76.0,76.1
2019,76.7,77.6,78.0,79.3,79.9,80.1,80.2,80.2,80.3,80.6,81.0,81.3
2020,81.1,80.8,80.9,49.1,51.9,59.2,64.6,62.9,65.5,67.4,68.0,69.4
2021,70.7,71.2,72.9,75.2,74.8,75.6,79.3,79.8,80.7,81.7,82.2,82.9
2022,83.7,84.3,85.0,85.2,85.7,86.4,87.0,87.2,87.9,88.5,89.3,91.4
2023,89.7,90.4,92.9,91.2,91.8,92.1,93.6,94.7,95.1,96.0,96.6,97.2
2024,97.7,98.0,98.2,97.6,98.9,99.9(P),,,,,,
