Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,43.5,43.5,43.4,43.3,43.0,43.0,42.7,42.7,42.7,42.8,42.6,43.4
2015,42.2,42.0,42.1,42.4,42.3,42.2,42.1,41.9,41.9,41.8,42.0,42.1
2016,42.5,42.5,42.5,42.2,42.2,42.3,42.4,42.5,42.7,42.8,42.8,42.7
2017,42.6,42.6,42.5,42.5,42.5,42.6,42.6,42.4,42.1,41.4,41.3,41.4
2018,41.2,41.1,41.2,41.5,41.9,42.2,41.9,42.3,42.5,42.8,43.2,43.2
2019,43.5,43.5,43.8,43.4,43.4,43.5,43.7,43.7,44.1,44.2,44.4,44.5
2020,44.9,45.1,45.0,42.7,42.7,42.8,43.3,43.5,43.7,43.7,43.8,43.8
2021,43.4,43.7,43.6,44.0,44.0,44.2,44.3,44.6,44.8,45.1,45.5,45.5
2022,46.5,46.5,46.8,46.7,46.8,46.9,47.1,47.0,47.1,47.5,47.6,48.6
2023,47.0,47.1,47.3,47.2,47.3,47.4,47.8,47.8,47.7,47.6,47.7,47.4
2024,47.6,48.1,48.2,48.3,48.1,48.0(P),,,,,,
