Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,915.8,915.4,914.7,911.5,910.7,905.9,903.8,905.5,905.5,906.4,908.4,907.5
2015,906.9,906.4,907.9,907.0,901.6,898.1,898.7,899.0,899.5,897.9,896.5,895.1
2016,896.4,894.0,893.5,893.7,893.0,892.5,894.3,893.2,897.1,898.0,893.2,892.0
2017,889.1,887.2,886.8,883.9,884.4,883.7,873.6,874.3,866.6,826.4,839.4,856.4
2018,849.4,852.4,854.1,861.3,864.5,868.4,869.1,869.9,869.7,866.0,869.5,866.5
2019,875.1,876.0,878.8,878.5,880.1,884.4,880.4,880.6,884.7,883.1,882.7,880.8
2020,880.0,882.5,885.4,767.4,775.2,803.6,822.9,832.4,839.5,841.8,845.8,845.3
2021,851.1,852.9,859.0,866.9,867.7,875.3,887.1,888.4,895.0,901.6,904.3,905.8
2022,912.1,915.2,920.1,916.2,918.8,923.0,923.2,928.0,930.9,933.9,937.3,944.5
2023,932.0,934.6,939.1,939.9,942.0,938.2,939.7,945.8,947.6,949.6,951.3,950.4
2024,956.9,957.2,958.5,958.6,959.1,956.8(P),,,,,,
