Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,2944.0,2957.3,2964.2,2971.7,2980.5,2984.2,2978.0,2984.5,2985.2,2992.9,3004.2,3009.3
2015,3014.0,3012.2,3013.9,3018.5,3031.1,3038.3,3032.9,3042.0,3044.8,3049.5,3055.2,3059.1
2016,3059.0,3064.8,3067.1,3066.2,3063.0,3063.5,3078.9,3078.1,3088.8,3084.3,3088.6,3086.6
2017,3090.8,3093.6,3098.9,3101.9,3104.4,3112.8,3107.8,3106.5,3118.2,3115.0,3118.0,3122.4
2018,3121.2,3125.0,3132.8,3132.7,3136.9,3145.3,3139.9,3148.1,3149.7,3149.0,3145.2,3145.1
2019,3164.8,3165.3,3162.3,3155.6,3147.9,3158.4,3149.4,3162.0,3162.6,3159.9,3164.8,3168.3
2020,3161.1,3163.7,3136.1,2670.9,2797.9,2916.6,2969.4,2999.4,3012.4,3032.9,3031.2,3037.2
2021,3047.6,3040.9,3054.6,3052.7,3062.4,3076.6,3102.6,3097.7,3086.7,3118.7,3132.4,3142.2
2022,3149.7,3158.3,3166.8,3179.5,3182.2,3179.5,3207.9,3209.6,3213.4,3208.3,3213.1,3212.4
2023,3217.4,3230.3,3232.2,3230.7,3235.3,3232.2,3233.9,3241.8,3252.5,3252.6,3258.8,3260.0
2024,3267.8,3272.7,3276.2,3275.4,3279.3,3281.1(P),,,,,,
