Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,290.4,290.1,289.9,292.1,293.2,294.3,294.9,295.1,295.0,296.7,297.1,297.4
2015,298.0,298.3,298.3,298.8,300.1,301.0,300.9,301.4,302.3,302.6,303.1,303.9
2016,303.7,304.7,305.6,306.9,306.7,306.9,307.4,307.9,308.9,307.0,308.3,306.5
2017,308.7,309.0,308.5,309.6,308.1,307.6,307.1,307.7,307.2,309.9,310.1,310.0
2018,309.4,309.6,309.9,309.7,310.2,309.6,310.4,311.6,311.2,311.4,310.9,311.7
2019,317.0,316.5,316.0,314.0,313.0,311.3,311.4,311.1,313.4,313.9,313.6,315.4
2020,316.2,316.8,305.6,178.4,208.2,240.5,258.7,264.0,268.9,272.6,271.4,267.5
2021,270.2,271.0,273.5,275.3,276.6,280.4,287.4,287.3,289.8,293.2,295.7,297.3
2022,298.6,299.9,301.1,302.0,301.9,302.8,303.8,304.8,306.6,307.6,309.0,309.6
2023,311.0,312.8,312.9,312.5,313.5,309.8,310.0,311.2,311.5,315.3,314.9,313.0
2024,314.4,314.8,315.0,315.1,315.6,317.2(P),,,,,,
