Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,602.5,603.5,603.8,603.1,605.7,606.3,604.8,605.5,606.3,608.0,606.9,608.7
2015,608.1,606.9,607.8,608.5,610.9,611.1,612.1,612.2,612.1,612.7,612.5,613.0
2016,614.5,615.6,616.4,617.2,617.5,616.8,618.9,619.4,618.6,619.0,621.1,620.2
2017,621.6,620.3,622.7,621.7,621.5,623.7,623.7,623.7,625.2,624.1,626.1,627.5
2018,626.7,628.1,627.7,628.6,629.2,632.4,628.3,628.0,630.2,632.6,632.8,633.3
2019,633.8,634.0,634.5,634.4,636.7,637.7,634.3,637.1,638.3,637.6,637.2,637.4
2020,638.6,638.0,634.0,544.3,558.3,569.0,575.4,585.8,601.5,607.1,610.3,609.6
2021,612.1,615.7,619.0,620.9,621.1,620.7,623.6,624.1,624.0,627.4,628.1,628.0
2022,629.0,632.5,634.6,638.5,637.7,636.4,640.5,641.0,641.5,640.7,642.6,642.7
2023,647.1,646.8,646.2,645.1,647.3,650.4,651.3,651.9,651.3,650.8,652.6,654.1
2024,655.5,656.4,655.7,656.5,657.3,658.3(P),,,,,,
