Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,62.2,62.8,63.1,63.1,63.9,63.8,63.8,63.9,64.0,63.9,63.9,63.9
2015,64.1,64.6,64.6,64.3,65.3,64.8,64.8,64.8,64.8,65.0,64.9,64.9
2016,65.4,65.1,65.0,65.7,65.6,65.7,66.0,66.1,66.0,66.0,66.1,66.3
2017,66.2,66.3,66.4,66.3,66.5,66.5,66.4,66.5,66.6,66.6,66.9,67.2
2018,68.2,67.9,68.3,68.0,68.5,68.6,68.9,68.8,68.9,69.0,68.8,68.5
2019,68.5,68.5,68.8,69.1,69.2,69.5,69.5,69.8,69.6,69.3,69.0,68.9
2020,68.8,68.9,68.8,64.7,65.9,66.8,67.6,68.1,68.7,70.3,70.7,71.2
2021,71.4,71.5,71.7,72.2,72.3,72.0,72.3,72.0,72.4,73.3,74.0,74.4
2022,74.8,74.7,75.2,77.7,77.1,77.1,76.9,77.0,77.1,76.7,76.8,76.5
2023,76.5,76.5,76.6,76.1,76.1,76.2,76.6,76.6,76.6,76.6,77.5,77.6
2024,77.8,78.0,77.1,76.4,76.0,75.8(P),,,,,,
