Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,8.2,8.2,8.2,8.1,8.1,8.1,8.2,8.2,8.2,8.3,7.9,7.9
2015,8.1,8.1,8.3,8.3,8.5,8.5,8.5,8.5,8.4,8.4,8.6,8.5
2016,8.5,8.6,8.6,8.5,8.6,8.5,8.6,8.5,8.6,8.5,8.5,8.6
2017,8.5,8.3,8.4,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.3,8.3
2018,8.4,8.3,8.4,8.4,8.3,8.4,8.3,8.4,8.2,8.2,8.2,8.2
2019,8.1,8.1,8.2,8.1,8.1,8.0,8.0,8.1,8.0,7.9,8.0,8.0
2020,7.8,7.9,7.7,7.1,7.0,7.0,6.9,7.1,7.3,7.3,7.3,7.4
2021,7.3,7.3,7.3,7.4,7.4,7.6,7.6,7.6,7.6,7.7,7.7,7.8
2022,7.8,7.9,7.9,8.0,8.0,8.0,8.1,8.1,8.0,8.1,8.2,8.1
2023,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2
2024,8.1,8.2,8.1,8.2,8.0,8.2(P),,,,,,
