Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,25.6,25.9,25.9,25.3,26.0,26.0,26.0,26.1,26.2,26.3,26.3,26.2
2015,26.1,26.0,25.9,25.8,26.6,26.7,26.9,26.9,26.8,27.0,27.1,27.3
2016,27.3,27.4,27.5,27.6,27.5,27.5,27.5,27.4,27.3,27.3,27.5,27.7
2017,27.9,27.9,28.0,27.9,27.6,28.2,28.2,28.5,28.7,28.9,29.0,29.2
2018,29.1,29.3,29.4,29.3,29.6,29.3,29.3,29.3,29.5,29.6,29.5,29.5
2019,29.8,29.7,29.6,29.4,29.8,30.0,30.3,30.3,30.4,30.5,30.4,30.5
2020,30.6,30.7,30.4,28.4,29.4,29.9,30.1,30.6,30.8,31.0,31.2,31.9
2021,31.5,31.6,31.8,32.2,31.9,31.7,32.1,32.2,32.3,32.3,32.4,32.3
2022,32.5,32.7,32.8,32.9,32.7,32.6,32.8,32.8,32.9,33.0,33.3,33.2
2023,33.7,33.5,33.6,33.6,33.6,33.8,33.8,34.0,34.1,33.2,33.5,33.5
2024,34.4,33.8,34.1,33.8,33.1,32.5(P),,,,,,
