Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,33.9,34.0,34.4,34.2,34.5,34.1,34.0,34.0,34.2,34.3,34.4,34.5
2015,34.9,35.0,35.0,34.9,35.5,35.0,34.9,34.9,35.3,35.1,34.8,35.1
2016,35.2,35.2,35.2,35.3,35.7,35.4,35.4,35.7,35.2,34.9,35.2,35.3
2017,35.2,35.1,35.2,35.4,35.8,35.9,35.6,35.7,35.4,35.3,35.3,35.3
2018,35.3,35.3,35.3,35.5,35.6,35.5,35.8,35.9,35.7,36.0,35.8,35.5
2019,35.6,35.8,35.8,35.6,36.2,36.5,36.5,36.6,36.9,36.8,36.6,35.8
2020,35.7,36.0,35.2,20.9,20.5,20.9,20.5,20.7,23.5,28.6,29.5,28.4
2021,29.8,30.1,30.2,30.4,28.6,28.3,28.9,29.4,30.5,32.4,33.2,33.2
2022,33.5,33.8,34.1,34.4,34.0,34.1,34.5,34.2,34.4,34.5,34.6,35.2
2023,35.3,35.4,35.5,35.5,35.2,36.5,36.2,36.3,36.0,35.4,35.0,35.4
2024,34.7,34.7,34.9,35.7,35.7,35.5(P),,,,,,
