Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,14.8,14.5,14.3,15.5,14.6,14.8,14.5,14.4,14.1,14.2,14.7,14.4
2015,14.3,14.0,14.2,14.1,14.1,14.1,14.5,14.1,14.4,14.2,13.9,14.1
2016,14.3,14.2,14.7,14.2,13.1,13.3,14.0,13.2,12.4,13.3,13.3,13.7
2017,13.0,13.2,13.7,12.8,12.8,13.2,13.1,13.5,13.5,13.1,13.0,12.9
2018,11.7,12.8,12.7,12.7,12.4,13.0,12.9,12.7,12.8,12.6,12.1,11.9
2019,12.5,12.6,12.5,12.8,12.7,13.4,13.4,13.3,14.5,13.0,12.6,12.2
2020,12.2,13.2,12.6,11.1,11.7,11.7,11.1,10.8,11.4,12.6,12.8,13.1
2021,11.8,11.2,11.6,13.0,12.5,12.2,12.1,12.4,13.5,12.0,11.9,12.8
2022,13.0,12.3,12.1,12.7,12.5,12.0,12.4,12.2,11.3,11.4,11.9,12.3
2023,13.6,12.6,13.0,12.2,11.6,13.6,12.5,12.6,13.3,12.7,13.3,13.9
2024,13.5,13.0,13.0,12.9,13.4,13.8(P),,,,,,
