Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,17.8,17.9,18.0,17.8,17.9,17.7,17.6,17.8,17.9,17.8,17.7,18.0
2015,18.2,18.2,18.5,18.3,17.9,17.7,17.5,17.4,17.0,17.2,17.1,17.1
2016,16.9,16.8,16.6,16.6,16.6,16.2,16.5,16.1,15.8,15.7,15.7,15.6
2017,15.4,15.6,15.2,15.2,14.9,15.0,15.1,15.2,15.3,15.2,15.2,15.1
2018,15.5,15.5,15.6,15.4,15.4,15.7,15.7,15.9,16.0,16.3,16.4,16.6
2019,16.3,16.3,16.3,16.4,16.5,16.4,16.3,16.4,16.4,16.4,16.5,16.6
2020,16.6,16.8,16.6,14.6,15.3,15.3,15.2,15.6,16.0,16.0,16.0,15.9
2021,15.9,15.8,15.7,15.6,15.8,16.0,16.3,16.0,15.9,16.0,16.0,16.0
2022,16.1,16.0,16.1,16.2,16.3,16.2,16.1,16.1,16.0,16.1,16.3,16.3
2023,16.7,16.7,16.7,16.7,16.7,16.9,17.1,17.4,17.5,17.8,17.7,18.0
2024,18.4,19.2,19.5,19.8,20.2,20.2(P),,,,,,
