Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,501.3,501.5,500.1,500.4,500.4,502.2,499.7,503.4,504.7,503.4,503.5,501.5
2015,501.5,502.7,501.4,503.0,503.5,504.7,502.2,503.3,504.7,503.4,503.0,505.0
2016,502.7,500.5,503.1,502.3,501.4,502.3,501.3,504.2,506.7,503.0,504.4,504.9
2017,505.7,506.2,506.8,506.0,506.1,506.7,500.3,500.6,501.6,503.6,504.6,503.9
2018,503.5,507.0,507.9,506.1,506.8,506.4,505.5,507.5,505.4,505.4,505.3,506.9
2019,508.5,507.0,509.0,508.6,508.9,510.4,501.5,502.8,502.3,509.0,509.3,509.0
2020,508.7,512.1,510.1,494.3,490.7,486.3,493.2,496.3,491.5,492.2,490.5,489.3
2021,495.3,493.0,495.1,497.5,498.5,500.7,503.2,507.3,504.3,504.2,506.1,505.4
2022,505.0,507.6,507.3,509.6,510.9,510.4,515.4,513.0,516.4,513.0,515.7,517.8
2023,518.4,518.8,520.8,521.3,522.7,522.8,524.9,526.8,526.0,525.3,526.9,528.8
2024,532.5,530.8,532.4,535.4,537.6,539.3(P),,,,,,
