Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,40.0,39.0,38.8,38.8,39.2,38.3,38.4,39.3,38.5,38.9,38.5,38.5
2015,38.6,38.3,38.3,38.4,39.0,37.9,38.3,38.2,37.9,38.5,38.3,38.1
2016,37.3,38.0,37.8,38.1,35.7,38.3,38.4,38.1,38.0,37.5,37.6,37.5
2017,37.8,38.0,37.9,37.5,37.2,37.2,36.9,36.9,36.9,36.8,36.7,36.8
2018,36.4,36.4,36.3,36.4,36.1,36.2,35.8,35.6,35.4,35.4,35.3,35.1
2019,35.1,35.0,35.3,35.7,35.7,36.3,35.6,35.0,35.6,35.8,36.0,36.0
2020,36.0,35.8,35.5,32.0,31.7,31.7,31.8,31.9,32.2,31.8,31.7,31.7
2021,32.0,32.2,32.2,32.1,32.8,32.9,33.5,34.1,34.1,34.6,34.8,34.9
2022,35.6,35.6,35.7,35.2,35.6,35.4,36.0,36.1,36.2,36.0,36.0,35.9
2023,35.6,35.4,35.5,35.5,35.5,35.1,34.8,34.6,34.4,33.6,34.0,33.8
2024,33.5,33.6,33.5,33.1,33.0,32.9(P),,,,,,
