Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,421.1,422.8,422.9,425.2,427.4,426.6,426.5,426.0,426.9,427.6,427.7,429.3
2015,428.1,428.8,428.2,431.1,434.0,433.0,434.8,435.3,434.2,437.8,439.2,439.6
2016,439.4,438.7,438.4,441.1,441.0,441.0,442.3,443.4,443.8,443.6,443.2,443.2
2017,444.0,443.7,443.9,443.2,443.9,445.3,444.6,444.9,446.5,446.2,445.9,446.6
2018,447.5,449.0,450.5,450.9,451.7,453.3,454.4,455.2,455.4,456.7,457.8,455.9
2019,458.9,460.7,461.3,460.4,461.1,464.6,463.2,463.7,463.1,461.4,461.9,463.1
2020,461.2,459.8,458.0,423.8,427.6,431.0,435.8,437.3,440.9,443.7,445.1,449.1
2021,451.5,452.4,456.1,457.6,459.7,459.6,460.2,462.3,463.7,468.4,470.5,474.2
2022,474.6,478.5,474.2,477.2,477.6,476.4,482.7,482.7,482.9,481.5,480.6,478.5
2023,478.9,479.1,479.1,480.0,479.6,482.0,478.3,477.6,477.6,472.3,472.5,472.8
2024,473.0,471.9,471.8,473.2,475.3,476.9(P),,,,,,
