Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,2608.2,2608.7,2610.0,2618.0,2624.0,2627.6,2623.7,2632.6,2636.8,2638.4,2641.4,2643.8
2015,2642.5,2647.9,2643.0,2654.1,2666.9,2667.1,2669.8,2673.5,2674.3,2684.3,2684.8,2690.7
2016,2685.9,2684.0,2690.1,2697.7,2694.7,2693.7,2700.8,2706.2,2715.7,2712.9,2718.7,2721.0
2017,2721.6,2726.6,2727.5,2727.6,2728.5,2732.7,2730.0,2732.3,2735.5,2738.4,2741.5,2737.9
2018,2739.6,2748.6,2752.3,2751.1,2754.5,2758.8,2759.5,2762.6,2759.6,2761.8,2767.9,2764.2
2019,2770.7,2771.2,2776.3,2773.4,2775.2,2782.2,2770.9,2772.5,2772.4,2779.2,2784.2,2783.3
2020,2779.7,2783.3,2755.1,2387.1,2411.7,2468.9,2530.3,2551.6,2573.8,2592.7,2594.4,2597.7
2021,2606.5,2607.1,2622.4,2628.3,2634.8,2637.5,2658.6,2667.0,2664.8,2684.4,2693.1,2704.6
2022,2690.5,2711.2,2698.8,2709.2,2713.0,2700.6,2728.1,2726.3,2733.6,2724.8,2725.9,2720.1
2023,2736.7,2738.4,2742.1,2747.0,2750.1,2755.8,2752.4,2752.0,2751.2,2740.6,2739.2,2735.4
2024,2741.4,2743.6,2744.0,2750.5,2757.6,2763.2(P),,,,,,
