Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,106.1,106.0,105.9,106.0,105.9,105.7,105.2,105.3,105.5,105.9,106.4,106.0
2015,106.2,106.2,106.0,105.9,105.6,106.1,106.6,106.6,106.6,106.5,106.6,106.7
2016,106.3,105.7,105.9,106.2,106.5,106.3,106.0,106.2,106.4,106.4,106.6,106.9
2017,106.9,107.4,107.7,107.8,107.9,107.9,107.6,107.9,108.0,108.5,108.5,108.5
2018,108.9,108.9,109.2,109.4,109.7,110.1,110.5,110.4,110.6,111.0,111.0,111.0
2019,111.5,111.9,112.2,112.6,112.7,113.2,113.3,113.3,113.3,112.6,112.9,112.9
2020,112.7,112.5,112.2,104.6,105.3,106.9,107.3,107.6,108.5,108.4,108.7,108.9
2021,108.8,108.7,109.2,107.9,108.3,108.1,108.4,108.6,108.8,109.3,109.5,109.8
2022,109.1,109.8,109.7,109.9,110.1,109.9,111.6,111.7,111.7,111.7,111.8,111.7
2023,111.9,112.0,112.1,111.9,111.8,112.1,112.0,110.9,111.5,110.4,109.1,109.0
2024,110.0,109.7,109.6,110.1,110.8,111.1(P),,,,,,
