Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,126.0,126.0,125.7,125.4,126.0,126.4,126.4,128.4,126.1,125.7,129.1,123.0
2015,126.5,126.0,125.9,127.1,126.2,126.3,126.3,130.3,126.2,126.4,123.8,126.4
2016,123.7,125.4,126.0,125.0,125.7,126.0,126.3,128.3,126.6,126.4,128.2,126.7
2017,127.0,127.0,126.8,127.4,126.2,126.1,124.3,120.5,125.4,125.4,125.0,125.4
2018,124.4,125.2,125.0,124.7,125.1,125.0,125.3,126.5,125.4,125.6,128.8,126.5
2019,125.3,126.6,126.6,126.0,126.7,126.6,125.1,123.1,127.3,127.2,127.2,127.1
2020,127.6,127.5,127.9,115.5,112.8,117.1,123.1,123.4,120.9,119.2,118.9,119.3
2021,119.6,118.1,118.5,120.9,120.6,120.3,123.0,120.5,120.1,120.4,120.1,119.8
2022,119.8,119.9,119.6,119.9,119.8,120.3,121.5,121.8,121.3,121.7,122.0,121.7
2023,118.8,122.5,122.6,123.1,123.0,122.7,123.0,121.6,123.8,124.9,125.0,124.9
2024,125.0,125.8,126.2,123.9,126.1,125.7(P),,,,,,
