Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,116.4,116.5,116.8,116.9,117.2,116.6,116.6,116.4,117.3,117.6,117.5,117.0
2015,117.3,117.2,117.1,117.3,117.9,117.8,118.4,118.9,119.0,119.4,119.9,120.4
2016,120.4,120.9,120.8,121.6,121.9,122.1,122.5,123.1,123.4,123.9,123.8,124.4
2017,125.1,126.0,126.6,126.8,127.0,127.5,127.5,127.7,127.7,128.4,128.2,128.3
2018,128.3,128.3,128.4,127.0,127.2,127.1,127.0,127.1,126.7,127.8,126.0,128.2
2019,127.2,126.7,127.0,126.9,126.6,126.5,126.8,127.1,127.5,126.8,127.1,127.1
2020,128.3,127.8,125.4,60.1,53.9,60.4,59.4,59.1,52.7,62.0,70.2,74.4
2021,76.4,78.1,82.0,89.2,93.1,98.5,102.7,104.0,102.7,102.8,104.5,106.0
2022,106.5,107.4,108.1,110.2,110.7,111.2,112.7,113.9,115.5,116.4,116.7,116.8
2023,118.0,118.5,118.9,118.9,119.1,119.4,119.6,119.3,116.4,117.7,118.3,118.7
2024,119.5,119.5,120.0,120.1,119.1,118.7(P),,,,,,
