Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,8.6,8.5,8.5,8.4,8.7,8.5,8.5,8.6,8.9,8.7,8.5,8.7
2015,8.9,8.7,8.6,8.5,8.2,8.7,9.0,8.5,8.6,9.0,9.4,9.7
2016,8.6,8.6,8.4,8.6,8.8,9.0,9.1,9.5,9.2,9.0,9.5,8.7
2017,9.3,9.0,9.2,9.3,9.6,9.5,9.5,9.8,9.3,8.5,8.2,8.7
2018,8.6,8.7,8.9,9.7,9.3,9.9,8.5,9.5,9.5,9.2,9.2,9.2
2019,9.0,9.6,8.6,8.3,8.8,8.3,8.5,9.1,8.8,8.9,9.1,8.1
2020,8.6,9.4,7.9,6.6,7.3,6.6,6.5,6.5,6.7,7.3,6.9,7.0
2021,7.3,7.8,8.6,7.8,7.5,8.0,7.7,7.9,8.4,7.8,7.8,8.6
2022,8.3,8.1,8.7,8.0,7.7,8.9,8.8,8.4,8.7,9.2,9.3,10.0
2023,9.0,9.8,8.8,8.6,8.3,8.2,8.3,7.7,7.4,7.2,7.0,7.6
2024,7.0,6.9,7.1,6.7,6.7,6.6(P),,,,,,
