Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,118.0,117.9,118.2,118.4,118.7,118.7,118.8,118.6,118.9,119.1,119.3,120.1
2015,120.0,120.4,120.7,120.6,120.6,120.7,120.8,120.9,120.9,120.9,121.0,120.8
2016,120.5,121.1,120.7,120.8,120.7,120.5,121.2,121.6,122.2,122.2,122.1,122.7
2017,122.5,122.6,122.7,122.7,122.7,122.9,123.0,123.5,123.9,123.9,123.6,123.9
2018,123.8,124.0,124.2,124.6,124.6,124.9,124.9,124.9,124.9,124.6,124.6,124.3
2019,124.3,124.4,124.3,125.5,125.5,125.6,125.6,125.9,126.4,125.9,125.4,125.5
2020,126.0,125.7,124.8,96.7,95.5,98.6,98.2,98.7,95.5,100.3,101.8,102.9
2021,103.3,104.2,105.1,107.4,108.9,109.9,111.3,111.5,111.8,113.0,113.5,113.7
2022,112.5,113.3,114.2,115.0,114.7,114.9,116.0,116.2,117.2,117.0,116.4,116.1
2023,117.1,117.6,117.8,117.8,117.9,118.2,117.8,117.8,117.4,115.8,115.4,115.5
2024,115.1,115.2,115.4,115.5,115.4,115.3(P),,,,,,
