Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,32.5,32.6,32.6,32.5,33.0,32.9,33.2,33.4,33.8,34.2,34.0,33.9
2015,33.9,34.0,34.5,34.9,35.3,35.7,36.4,36.4,36.7,38.1,38.3,38.8
2016,39.3,39.5,39.5,39.4,39.5,39.3,39.6,39.4,39.0,38.6,38.5,38.1
2017,38.0,37.9,37.9,37.6,37.6,37.6,37.1,37.2,37.1,36.8,36.9,36.9
2018,37.1,37.0,37.2,37.4,37.5,37.7,37.7,37.7,37.9,38.3,37.8,37.8
2019,37.7,37.6,37.9,37.7,37.5,37.3,37.5,37.6,37.7,37.7,37.8,37.6
2020,37.6,37.5,37.2,34.6,37.1,37.3,36.0,36.6,36.6,36.7,36.9,37.2
2021,37.2,37.3,37.4,37.4,37.5,37.2,36.9,36.7,36.5,37.0,36.9,36.8
2022,36.6,36.8,37.1,37.3,37.1,36.7,37.2,37.3,37.5,37.5,37.6,37.7
2023,38.2,38.3,37.9,38.1,38.0,38.1,38.0,37.9,38.1,37.5,38.6,38.8
2024,39.7,39.9,40.6,41.3,41.7,42.1(P),,,,,,
