Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,252.4,252.7,251.0,253.2,255.3,255.3,254.6,255.2,255.4,254.7,255.2,255.6
2015,255.8,256.4,256.9,257.5,259.5,259.9,259.7,259.8,261.1,262.3,262.5,263.2
2016,263.3,263.3,264.2,265.2,264.0,264.1,265.4,266.3,266.7,268.0,268.0,266.1
2017,269.3,270.0,271.7,271.0,269.6,271.0,270.7,270.5,271.5,270.7,271.5,271.5
2018,273.8,273.3,272.7,270.3,273.2,272.7,272.8,273.7,274.4,274.2,274.7,275.1
2019,275.0,275.2,275.5,275.8,275.1,274.8,275.8,276.5,274.9,276.8,276.5,277.1
2020,277.1,277.0,269.1,128.1,140.6,173.8,193.3,199.1,207.2,214.8,210.7,163.6
2021,196.6,208.7,214.9,221.1,224.4,225.8,235.5,237.6,238.8,246.8,248.1,249.3
2022,246.6,249.3,250.8,252.8,254.8,255.6,257.9,258.2,257.3,259.8,261.6,262.8
2023,263.4,264.2,265.3,265.6,266.8,268.3,267.2,268.4,268.9,271.5,270.1,269.2
2024,269.8,269.7,273.3,273.8,275.6,273.5(P),,,,,,
