Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,493.3,493.8,494.8,495.7,496.6,497.2,497.1,498.7,499.3,499.8,500.6,501.7
2015,500.1,502.4,504.0,502.8,504.5,505.3,506.6,507.9,509.5,510.8,511.6,512.1
2016,515.2,515.6,516.5,519.4,519.1,518.3,522.3,524.7,523.6,522.0,526.1,528.2
2017,528.8,530.6,531.6,532.9,533.2,536.3,536.0,536.5,538.3,537.5,538.4,540.4
2018,540.8,542.3,544.1,544.8,546.3,547.2,546.8,547.1,547.1,547.8,548.7,548.8
2019,549.6,549.4,550.4,552.5,553.7,554.5,555.7,556.6,556.9,558.0,558.7,559.0
2020,559.8,562.1,560.5,506.9,510.8,516.0,522.7,527.6,529.7,535.5,537.6,538.6
2021,541.8,542.5,543.9,544.2,544.5,543.6,543.3,543.0,539.8,543.7,543.6,543.3
2022,543.2,543.3,543.7,544.9,545.8,544.4,546.8,548.0,549.7,549.2,550.0,551.5
2023,554.0,556.4,558.4,559.3,561.9,564.7,567.3,568.8,570.6,574.2,576.6,576.7
2024,578.9,580.8,584.4,589.3,592.2,596.7(P),,,,,,
