Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,50.6,50.5,50.2,50.2,50.2,50.3,50.3,50.1,50.0,50.2,49.8,50.1
2015,49.4,49.2,49.1,49.0,49.1,49.2,49.2,49.0,48.8,48.8,49.0,48.5
2016,48.2,48.3,48.3,48.5,48.4,48.0,48.2,48.4,49.2,48.7,48.5,48.4
2017,48.5,48.4,48.6,48.5,48.3,48.3,47.8,48.0,47.9,47.6,47.8,47.8
2018,47.7,47.8,47.5,47.3,47.3,47.3,47.3,47.2,47.0,47.0,46.9,46.8
2019,47.0,46.9,47.0,46.9,47.0,46.9,46.7,46.7,46.7,46.5,46.5,46.3
2020,46.4,46.1,45.6,42.3,42.1,41.9,41.9,42.1,42.5,42.6,42.5,42.0
2021,42.1,42.2,42.3,42.5,42.6,42.8,42.9,43.0,42.9,44.0,44.2,44.5
2022,44.7,44.8,45.0,45.1,45.2,44.9,45.6,45.5,45.5,45.6,45.5,45.3
2023,45.3,45.2,45.1,45.0,44.6,44.6,44.2,43.8,43.9,43.5,43.3,43.1
2024,43.2,43.4,42.7,42.3,42.5,42.5(P),,,,,,
