Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,2.3,2.2,2.1,2.2,2.3,2.3,2.2,2.2,2.2,2.2,2.3,2.3
2015,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2
2016,2.1,2.0,2.0,2.4,2.3,2.3,2.3,2.3,2.3,2.2,2.2,2.2
2017,2.3,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.4,2.4,2.4
2018,2.3,2.5,2.6,2.4,2.5,2.5,2.5,2.5,2.4,2.5,2.5,2.5
2019,2.6,2.5,2.5,2.4,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.4
2020,2.4,2.3,2.4,2.2,2.2,2.2,2.3,2.3,2.3,2.3,2.3,2.3
2021,2.3,2.1,2.3,2.3,2.3,2.3,2.4,2.3,2.3,2.3,2.2,2.3
2022,2.1,2.2,2.2,2.3,2.2,2.2,2.3,2.3,2.3,2.3,2.3,2.3
2023,2.2,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.2,2.3
2024,2.2,2.2,2.2,2.2,2.2,2.1(P),,,,,,
