Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,58.5,58.4,58.7,58.7,58.9,59.5,59.3,59.3,59.6,59.7,59.9,59.8
2015,59.9,60.1,60.0,60.3,60.4,60.6,60.8,61.2,61.3,61.7,62.2,62.5
2016,62.6,63.1,63.2,63.9,63.7,64.0,63.7,64.1,64.6,64.7,64.7,64.2
2017,62.3,63.1,63.1,63.3,63.4,63.6,63.7,63.9,63.9,63.8,63.8,64.2
2018,64.2,64.2,64.3,64.4,64.5,64.7,64.6,64.5,64.2,64.5,64.5,64.3
2019,64.9,64.6,64.6,65.1,64.6,64.5,64.6,64.8,64.7,64.8,65.1,65.2
2020,65.5,65.6,64.2,48.7,50.4,55.0,56.2,56.8,57.6,57.9,58.0,57.4
2021,57.6,57.7,58.3,58.5,58.9,59.3,59.3,59.6,60.0,60.4,60.5,60.8
2022,60.7,61.1,61.2,61.3,61.7,61.7,62.6,62.5,62.7,62.5,62.9,63.3
2023,63.9,64.0,64.2,64.2,64.3,64.6,64.8,64.9,65.0,64.2,64.3,64.4
2024,63.4,63.2,63.4,63.3,63.6,64.3(P),,,,,,
