Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,291.6,291.3,291.4,292.9,293.4,294.3,293.9,294.0,294.2,295.9,296.1,297.7
2015,298.2,298.6,299.1,302.8,303.3,303.5,298.9,300.9,298.6,301.4,302.4,303.8
2016,303.9,304.6,305.4,305.8,305.9,306.6,307.9,306.3,307.8,308.5,309.3,308.5
2017,306.4,309.4,310.5,310.6,310.1,310.6,311.9,311.3,310.7,310.3,309.5,310.1
2018,292.6,294.0,294.3,294.5,295.2,295.9,292.1,292.7,296.9,294.9,295.9,296.5
2019,297.0,296.4,297.3,297.8,298.0,299.1,298.4,298.7,298.5,299.0,300.2,300.1
2020,300.5,300.7,300.2,285.0,274.6,274.2,280.8,284.7,284.6,278.3,276.6,276.3
2021,276.5,276.3,278.5,281.5,281.3,281.1,298.6,295.5,292.2,290.0,288.7,289.0
2022,288.9,288.9,289.9,290.6,290.8,291.5,300.9,301.7,299.0,297.2,298.1,299.2
2023,300.6,301.9,302.7,304.0,304.4,306.5,309.0,309.2,309.9,309.9,310.4,310.8
2024,310.6,311.3,312.6,313.1,312.2,312.3(P),,,,,,
