Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,66.6,66.9,66.7,66.8,67.0,67.0,66.9,67.4,67.0,67.4,67.3,68.0
2015,67.8,67.4,68.1,68.0,69.3,68.5,68.8,68.7,69.0,69.0,69.0,68.8
2016,69.2,69.7,69.4,69.5,69.0,69.4,69.7,70.1,71.3,70.1,70.6,69.9
2017,70.2,69.8,70.5,70.6,70.7,70.8,71.1,71.2,70.7,71.4,71.7,71.9
2018,71.8,72.4,72.1,71.7,72.0,72.1,72.4,72.1,72.0,72.2,72.0,72.9
2019,73.4,73.4,73.4,73.4,73.6,73.4,73.0,73.2,72.9,73.3,73.5,73.6
2020,74.1,74.2,71.6,34.5,39.6,45.1,50.5,53.8,60.7,61.5,62.4,58.8
2021,59.8,60.8,62.2,63.3,64.3,64.8,66.0,66.8,67.4,68.7,69.2,68.1
2022,67.2,69.5,69.9,70.9,70.6,70.4,71.6,71.7,71.4,71.4,72.5,72.7
2023,72.8,73.1,73.2,72.9,73.3,74.3,73.3,73.5,73.9,74.3,74.2,75.1
2024,74.4,74.4,74.1,73.7,74.2,73.9(P),,,,,,
