Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,16.2,16.1,16.1,16.2,16.1,16.1,16.1,16.2,16.2,16.1,16.2,16.2
2015,16.2,16.3,16.2,16.3,16.2,16.3,16.3,16.4,16.3,16.4,16.4,16.4
2016,16.4,16.5,16.5,16.6,16.5,16.6,16.6,16.7,16.6,16.7,16.6,16.6
2017,16.6,16.6,16.6,16.7,16.7,16.8,16.7,16.7,16.7,16.6,16.6,16.6
2018,16.6,16.6,16.6,16.5,16.7,16.7,16.7,16.8,16.7,16.9,16.8,16.8
2019,16.7,16.7,16.8,16.8,16.7,16.9,16.8,16.8,16.9,16.9,16.9,17.0
2020,17.1,17.1,17.0,15.4,15.8,16.1,16.2,16.6,16.8,16.9,16.9,16.8
2021,16.8,16.9,17.0,17.1,17.0,17.0,17.0,17.0,17.0,17.0,17.1,17.3
2022,17.3,17.4,17.5,17.5,17.7,17.7,17.8,17.8,17.8,17.9,18.0,18.0
2023,17.9,18.0,18.1,18.0,18.0,18.2,18.2,18.2,18.2,18.4,18.6,18.8
2024,18.7,18.5,18.6,18.4,18.1,18.4(P),,,,,,
