Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,45.4,45.4,45.3,45.3,45.3,45.2,45.1,45.3,45.7,45.9,45.5,45.7
2015,45.6,45.9,45.9,45.7,46.1,46.0,46.2,46.2,46.4,46.3,46.5,46.6
2016,46.6,46.5,46.6,46.7,46.4,46.3,46.8,46.8,46.9,47.1,47.1,46.9
2017,47.0,47.1,47.1,47.7,47.0,46.9,46.7,46.8,46.8,47.3,46.9,46.8
2018,47.0,47.2,47.2,47.1,47.5,47.6,47.5,47.9,47.5,47.3,47.1,47.3
2019,47.4,47.2,46.8,47.1,47.1,47.2,47.5,47.5,47.5,47.8,47.9,48.0
2020,47.9,48.1,46.2,27.7,33.4,37.1,39.6,41.2,42.2,43.4,42.7,41.9
2021,43.1,43.7,43.4,44.5,45.2,45.7,46.3,46.7,46.9,47.1,47.4,47.6
2022,47.5,48.0,48.3,48.1,48.1,48.2,48.3,48.3,48.5,48.7,48.7,48.6
2023,48.7,48.9,49.0,49.1,49.1,49.5,49.4,49.5,49.7,50.1,50.7,50.5
2024,50.3,50.8,50.8,50.5,50.9,51.3(P),,,,,,
