Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,77.9,77.7,77.7,77.8,77.7,77.5,78.0,78.1,78.1,78.0,77.9,77.6
2015,77.5,77.4,77.5,77.6,77.9,78.0,78.3,77.5,77.6,77.7,77.9,78.0
2016,78.0,78.0,78.1,78.5,78.4,78.4,78.4,78.1,78.8,78.6,78.6,78.8
2017,78.9,79.0,78.9,78.9,79.2,79.2,79.2,79.1,79.0,79.1,79.1,79.0
2018,79.1,79.1,79.4,79.2,79.8,79.7,79.7,79.5,79.5,79.7,79.5,79.5
2019,79.9,79.6,79.6,79.9,80.0,80.0,80.0,80.0,80.2,80.2,80.3,80.1
2020,79.6,80.2,79.8,73.7,71.3,73.3,73.5,77.0,78.1,79.5,78.7,79.0
2021,78.6,78.1,78.3,78.2,78.7,78.2,79.4,79.4,79.5,79.5,79.2,79.4
2022,79.4,79.4,79.5,79.5,79.5,79.4,79.6,79.7,79.8,80.0,80.2,80.2
2023,80.1,80.4,80.6,80.6,80.6,80.6,80.7,81.2,81.2,81.8,81.9,82.3
2024,82.4,82.6,82.6,82.5,82.9,83.0(P),,,,,,
