Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,1162.2,1160.0,1163.2,1165.4,1168.2,1170.5,1171.3,1173.0,1174.0,1174.9,1179.0,1181.1
2015,1181.5,1182.2,1184.2,1188.3,1192.4,1195.1,1194.4,1196.7,1197.6,1198.2,1198.4,1197.3
2016,1196.3,1198.4,1198.4,1204.1,1200.5,1198.8,1201.5,1202.0,1203.1,1210.3,1206.4,1209.7
2017,1204.3,1205.9,1203.8,1203.4,1200.4,1201.9,1201.2,1203.9,1208.2,1206.3,1207.4,1210.3
2018,1206.9,1208.2,1209.6,1206.3,1207.1,1207.6,1208.2,1205.1,1203.3,1201.5,1201.8,1200.6
2019,1201.8,1199.5,1199.1,1200.8,1200.6,1201.5,1199.8,1200.0,1199.0,1197.3,1198.7,1201.1
2020,1196.7,1196.6,1195.0,1068.5,1077.0,1119.7,1145.1,1154.5,1159.4,1164.8,1165.0,1165.1
2021,1169.3,1164.9,1166.9,1166.0,1167.8,1171.9,1174.3,1176.4,1176.8,1188.2,1193.3,1204.3
2022,1199.8,1211.8,1213.4,1217.5,1216.5,1216.0,1223.3,1226.1,1226.7,1223.2,1222.9,1221.4
2023,1227.8,1227.3,1228.2,1228.9,1229.3,1229.9,1226.4,1227.2,1230.6,1225.4,1225.5,1219.1
2024,1221.1,1221.8,1222.4,1222.2,1224.2,1227.4(P),,,,,,
