Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,378.8,378.4,378.5,377.2,378.0,377.5,377.8,378.4,378.1,379.0,378.7,379.2
2015,380.1,380.1,380.2,381.9,383.3,383.6,383.8,383.7,383.2,383.9,384.0,384.2
2016,384.1,384.7,384.9,385.6,385.9,385.6,387.0,387.5,388.6,388.9,389.3,389.9
2017,391.8,392.0,392.5,392.5,393.3,395.0,396.3,396.8,397.6,396.9,397.6,399.6
2018,398.8,399.1,400.6,401.2,402.0,403.3,403.9,404.3,404.5,405.7,406.6,406.7
2019,407.5,409.1,409.9,411.5,412.0,412.9,412.7,412.8,412.3,411.9,412.2,413.0
2020,414.4,414.9,414.8,403.7,403.4,402.2,403.5,404.9,406.4,406.8,406.7,406.6
2021,406.4,407.3,407.9,406.2,405.7,404.3,403.9,402.8,402.7,403.7,403.9,404.0
2022,402.0,401.7,401.8,402.0,402.4,400.9,403.2,403.2,403.1,402.6,402.6,402.1
2023,402.0,401.6,401.4,400.6,400.7,403.0,402.6,402.9,402.4,401.4,400.6,399.8
2024,398.5,397.8,395.1,393.8,396.0,395.5(P),,,,,,
