Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,902.2,904.7,907.3,911.1,914.4,915.6,913.9,915.8,916.9,916.3,919.1,919.0
2015,916.3,917.2,916.8,922.0,927.1,925.9,930.4,928.3,927.4,931.9,929.8,930.2
2016,936.2,934.0,934.2,933.3,930.7,928.6,934.0,934.9,940.2,938.4,938.2,936.8
2017,938.4,936.3,941.5,944.1,946.6,947.8,945.5,947.2,948.0,948.2,949.7,951.7
2018,948.6,952.3,953.4,946.6,947.0,948.2,953.2,954.1,957.2,951.2,952.7,949.3
2019,949.2,949.3,946.7,952.6,956.5,957.9,955.9,956.6,955.1,953.2,949.1,948.1
2020,945.2,945.1,937.5,857.4,858.8,863.8,869.5,877.0,881.7,892.3,899.1,905.9
2021,913.4,918.5,921.8,920.5,920.4,916.4,919.6,920.9,924.3,944.3,951.9,959.0
2022,961.4,964.8,972.5,975.4,975.9,975.5,980.0,977.7,980.0,974.3,969.0,964.9
2023,963.0,960.5,959.6,959.7,957.2,956.8,954.0,948.2,948.6,934.2,927.0,929.1
2024,922.0,921.4,921.7,925.3,930.8,929.8(P),,,,,,
