Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,580.0,579.6,580.7,580.9,580.7,581.0,580.6,580.6,581.0,582.6,583.1,584.1
2015,584.5,584.3,584.0,583.4,584.1,584.1,584.7,583.3,582.7,581.6,580.8,579.8
2016,579.7,579.3,578.1,578.8,577.2,575.4,575.2,574.8,575.1,573.0,573.7,573.1
2017,572.4,569.5,570.9,573.3,574.5,577.5,578.3,580.2,581.7,581.0,581.9,582.7
2018,583.1,584.5,585.4,586.4,587.7,587.8,588.6,588.9,589.5,590.7,592.0,591.3
2019,591.1,591.5,591.0,590.5,588.8,587.1,586.6,585.0,584.0,583.4,582.1,580.2
2020,581.0,580.5,579.0,534.7,540.0,548.1,549.2,551.6,553.3,552.8,552.5,553.8
2021,553.1,553.0,556.2,551.9,550.9,551.8,551.2,556.9,555.5,559.0,561.9,564.0
2022,560.3,563.7,567.1,570.4,570.6,568.4,573.7,573.9,573.5,575.6,575.9,576.6
2023,579.7,578.7,578.6,577.4,576.9,577.3,572.8,576.7,579.5,574.6,580.3,581.9
2024,582.2,581.5,582.1,580.6,578.3,579.6(P),,,,,,
