Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,354.2,354.3,354.4,355.1,355.7,355.8,354.7,355.7,357.7,358.3,358.2,358.2
2015,358.4,359.5,358.8,359.5,359.9,359.6,360.3,360.1,361.0,361.2,361.8,362.8
2016,362.1,362.3,362.9,362.9,362.9,363.5,364.3,363.9,364.2,363.3,363.9,364.5
2017,363.9,364.6,365.4,365.4,365.3,365.7,367.0,366.6,366.5,367.8,368.2,368.0
2018,368.6,368.4,368.2,368.2,368.4,368.1,367.1,366.4,367.7,367.1,367.6,367.7
2019,369.0,369.8,370.2,373.5,374.0,374.1,373.6,375.2,375.1,376.5,376.2,376.5
2020,376.8,377.4,377.8,363.4,359.4,355.4,353.1,366.7,365.1,363.6,363.1,364.4
2021,365.2,364.6,364.6,365.0,365.2,365.1,365.2,367.3,366.5,367.3,366.9,366.0
2022,359.5,365.0,365.5,365.5,366.0,366.4,368.1,365.3,367.9,368.1,368.6,368.7
2023,365.5,370.6,371.7,372.2,369.4,370.4,371.1,371.4,371.6,372.0,372.0,372.2
2024,375.6,377.1,377.4,378.2,379.8,381.5(P),,,,,,
