Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,96.5,96.4,96.4,96.7,96.5,96.7,96.6,96.7,96.7,96.2,96.6,96.7
2015,96.9,96.9,97.0,97.1,97.3,97.6,97.6,97.9,98.2,98.7,98.9,99.1
2016,99.4,99.8,100.3,100.6,100.7,100.5,100.8,101.0,101.1,101.4,101.7,101.7
2017,101.6,101.6,102.2,101.8,101.9,102.1,102.4,102.6,102.7,102.5,102.3,102.7
2018,103.8,103.9,104.3,103.9,104.0,104.1,103.8,104.1,104.1,104.2,104.3,104.1
2019,104.0,104.2,103.8,104.6,104.9,105.1,105.6,105.9,106.3,106.6,106.7,107.0
2020,107.0,107.3,107.1,103.5,103.9,104.6,105.3,105.8,106.1,106.5,106.8,107.1
2021,107.9,108.2,108.4,108.8,109.1,108.9,110.9,111.4,111.7,112.6,113.0,114.0
2022,115.0,115.2,115.2,116.8,117.2,117.7,118.1,118.6,119.3,119.5,119.7,119.9
2023,120.2,120.4,121.0,121.3,121.5,122.2,122.5,122.9,123.4,123.6,123.5,124.1
2024,123.8,123.5,124.4,124.7,124.8,125.0(P),,,,,,
