Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,406.1,405.9,406.3,406.5,407.2,408.4,407.0,405.8,408.4,409.9,410.9,411.1
2015,412.8,413.1,413.1,414.0,416.1,417.1,416.4,415.5,418.2,419.1,421.3,422.3
2016,424.8,425.2,426.0,427.9,420.8,427.1,427.8,428.0,434.2,428.9,432.1,433.7
2017,430.3,433.8,436.5,435.3,435.0,433.3,437.0,438.7,441.3,440.0,435.8,442.0
2018,440.8,443.0,444.4,444.7,446.0,445.1,445.6,449.0,445.0,447.0,447.8,448.3
2019,449.9,451.5,452.0,452.5,457.8,451.5,456.2,458.2,457.5,456.9,458.1,458.2
2020,462.0,462.0,462.6,446.7,435.2,426.6,428.9,432.2,432.0,432.4,430.5,430.6
2021,429.6,432.8,435.2,436.5,436.3,438.5,441.3,436.7,441.0,443.1,444.7,446.0
2022,446.0,446.3,447.2,446.8,447.2,446.9,448.9,450.6,453.9,453.5,455.6,457.9
2023,462.3,462.3,464.2,467.1,468.7,473.1,478.2,477.4,479.3,480.2,482.4,484.3
2024,487.1,489.3,490.8,492.3,493.4,494.2(P),,,,,,
