Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,536.4,534.4,535.7,535.7,537.4,536.6,535.9,537.9,538.4,541.4,539.2,542.0
2015,540.5,541.1,539.3,541.5,545.1,545.0,545.6,546.5,550.1,549.8,550.9,550.3
2016,550.7,554.0,557.1,557.3,556.7,553.9,558.3,559.1,560.6,559.9,561.5,560.0
2017,562.2,564.1,563.2,566.3,565.1,566.7,566.0,567.9,567.8,570.2,570.5,571.1
2018,573.0,571.7,570.5,570.8,571.1,570.2,571.2,570.8,571.9,574.2,573.5,574.6
2019,575.2,575.4,578.1,578.1,577.2,577.7,578.1,578.3,578.1,578.3,579.9,582.0
2020,585.0,584.3,559.8,244.9,273.2,331.1,389.6,400.2,427.2,441.0,442.2,414.2
2021,429.8,442.2,450.2,457.2,464.1,471.9,488.4,492.5,498.1,512.1,515.2,518.4
2022,521.1,525.4,529.4,532.4,534.0,534.3,541.0,542.5,543.5,545.5,546.6,548.8
2023,557.4,556.8,557.5,558.3,559.6,563.0,561.6,561.4,563.7,566.7,565.5,567.0
2024,568.9,572.3,574.5,573.8,584.6,591.1(P),,,,,,
