Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,716.3,713.8,712.5,713.4,712.9,712.9,709.3,709.5,709.3,709.4,707.7,707.8
2015,704.5,706.1,705.0,707.6,707.2,707.5,705.2,705.6,703.4,701.6,701.7,700.9
2016,701.1,702.4,703.4,702.0,701.4,702.9,704.3,702.3,704.8,703.7,703.3,703.6
2017,703.2,704.1,704.0,704.7,705.5,703.2,703.4,701.3,703.2,702.5,702.1,703.0
2018,702.4,703.1,703.2,703.3,704.1,703.2,700.3,703.1,705.0,703.2,703.7,704.1
2019,704.5,704.7,705.7,705.8,705.7,704.8,706.0,711.1,708.4,707.1,707.7,707.3
2020,713.3,708.7,708.8,681.6,672.2,670.5,676.4,684.0,681.8,676.8,672.4,668.9
2021,671.3,670.0,673.8,674.9,675.6,678.9,684.7,682.8,676.8,677.1,676.4,676.7
2022,676.9,676.7,677.0,677.1,676.9,677.7,677.6,676.0,679.1,677.9,679.4,681.4
2023,681.7,682.8,683.2,684.3,679.3,683.8,687.6,695.0,689.2,693.5,693.9,694.6
2024,695.0,696.2,696.5,697.2,696.9,693.7(P),,,,,,
