Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,223.5,223.4,223.3,228.7,229.6,230.2,231.2,230.8,232.1,232.0,232.8,231.9
2015,231.0,230.8,227.4,232.3,234.9,236.2,235.6,238.4,239.2,238.8,239.8,240.7
2016,239.7,238.0,239.4,239.3,238.0,237.6,239.3,239.1,239.4,240.0,240.7,239.9
2017,242.2,244.4,242.2,245.8,249.2,250.6,251.5,251.7,252.2,252.7,254.5,254.8
2018,251.4,255.0,255.5,255.0,254.5,256.2,256.4,256.0,256.9,259.1,258.4,258.9
2019,260.0,259.4,259.1,260.7,261.1,261.1,261.5,263.0,263.7,263.0,262.4,260.6
2020,264.1,263.9,262.4,162.0,223.4,238.7,240.6,245.0,247.5,249.3,251.6,252.0
2021,252.1,247.9,253.2,253.8,253.5,253.8,255.2,256.0,256.3,258.1,258.7,259.7
2022,257.8,259.0,260.5,259.5,259.3,259.1,258.7,258.7,259.4,258.9,259.0,259.7
2023,262.2,262.4,260.9,259.0,259.8,260.2,260.0,260.0,260.0,258.6,257.2,256.7
2024,256.8,256.5,257.7,257.2,257.1,258.3(P),,,,,,
