Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,92.3,92.2,91.9,92.2,92.2,92.5,92.6,92.7,93.0,92.8,93.2,93.5
2015,93.6,93.8,94.1,94.1,94.0,94.2,94.2,94.3,94.6,95.1,95.4,95.4
2016,95.1,95.1,95.2,94.9,95.0,94.8,94.7,94.8,94.8,94.4,94.1,94.1
2017,94.1,94.0,94.0,94.3,94.2,94.5,94.5,94.6,94.7,94.2,94.5,94.1
2018,94.5,94.5,94.5,94.0,94.6,95.1,94.8,94.8,94.9,94.1,94.3,94.3
2019,94.1,94.0,94.1,94.0,94.2,94.0,94.0,94.1,94.2,94.6,94.2,94.1
2020,94.3,94.1,93.8,85.5,89.2,91.2,92.1,92.6,93.2,94.2,94.7,95.0
2021,95.4,95.7,95.7,96.0,96.3,96.3,96.5,96.7,96.6,97.4,98.0,98.4
2022,98.3,99.2,99.2,99.4,99.3,99.1,99.7,100.3,100.2,100.1,100.1,100.1
2023,100.1,100.1,100.4,100.4,100.7,100.7,100.8,100.8,101.1,101.5,101.4,101.7
2024,101.2,101.2,101.2,101.1,102.1,102.9(P),,,,,,
