Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,39.5,39.6,39.4,39.4,39.5,39.5,39.6,39.8,40.0,39.5,39.1,39.3
2015,40.5,40.5,40.6,40.5,40.2,40.4,40.5,40.6,40.7,40.6,40.5,40.5
2016,40.7,40.7,40.9,40.6,40.5,40.3,40.7,40.5,40.7,40.5,40.8,41.1
2017,41.0,41.0,41.2,41.0,41.2,41.4,41.1,41.1,41.0,41.4,41.4,41.7
2018,41.9,41.8,41.9,42.1,42.2,42.5,42.2,42.1,42.5,42.7,42.5,42.3
2019,42.3,42.6,42.5,42.8,43.0,43.1,43.5,43.8,43.9,44.1,44.1,44.1
2020,44.2,44.3,44.3,40.7,41.9,42.5,42.7,43.2,44.0,44.7,44.9,45.4
2021,45.4,45.7,46.0,46.2,46.4,46.8,47.2,47.4,47.7,48.0,48.2,48.5
2022,48.6,48.9,49.1,49.5,49.7,49.8,51.1,51.0,51.1,50.9,50.9,51.0
2023,51.3,51.2,51.4,51.3,51.4,52.0,51.9,52.0,52.0,51.9,52.0,52.1
2024,52.1,52.0,52.0,52.6,51.8,52.8(P),,,,,,
