Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,51.2,50.0,50.5,50.1,50.0,50.0,49.4,48.7,47.8,47.6,47.2,47.3
2015,46.7,47.0,46.0,46.4,46.1,45.5,45.9,46.0,46.0,45.8,45.5,45.9
2016,45.7,45.7,45.8,44.6,43.8,43.7,44.2,43.9,43.9,43.8,44.3,44.2
2017,44.0,43.7,43.6,43.2,42.7,43.2,43.2,43.5,43.8,44.0,44.0,43.4
2018,42.8,42.8,43.8,45.1,45.4,44.5,43.9,43.7,43.7,43.5,43.2,43.5
2019,43.8,44.0,44.3,43.5,44.5,45.3,45.0,44.7,44.6,44.5,44.7,45.0
2020,45.2,44.8,45.1,41.9,42.6,42.7,43.0,44.2,44.3,44.4,44.5,43.9
2021,43.6,43.1,43.6,44.0,44.5,44.6,45.0,45.2,45.6,46.1,46.4,46.9
2022,47.8,47.6,46.5,45.7,45.8,46.1,46.5,45.9,45.7,46.0,46.3,46.7
2023,47.0,47.4,47.7,48.0,48.2,48.9,48.7,48.8,49.2,48.4,48.2,47.7
2024,48.7,49.1,49.3,49.2,48.9,48.6(P),,,,,,
