Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,9.1,9.1,9.1,9.0,9.1,9.2,9.2,9.2,9.3,9.4,9.4,9.2
2015,9.0,8.9,8.3,8.3,8.2,8.0,7.9,7.8,7.7,7.5,7.4,7.3
2016,7.2,7.2,7.0,6.8,6.8,6.8,6.8,6.8,7.0,7.0,7.0,7.0
2017,7.1,7.0,7.1,6.9,6.9,7.0,6.9,6.9,7.0,6.9,6.9,6.9
2018,6.7,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9
2019,7.0,7.0,6.9,6.9,7.0,6.9,6.8,6.6,6.7,6.6,6.6,6.6
2020,6.5,6.4,6.4,6.0,6.0,5.9,5.8,5.8,5.7,5.7,5.7,5.8
2021,5.7,5.6,5.8,5.9,5.9,5.9,5.9,6.0,5.9,5.9,6.0,6.0
2022,6.0,6.0,6.1,6.0,6.0,6.1,6.1,6.1,6.1,6.1,6.1,6.1
2023,6.2,6.3,6.2,6.1,6.1,6.2,6.2,6.1,6.1,6.2,6.2,6.2
2024,6.3,6.3,6.3,6.4,6.3,6.5(P),,,,,,
