Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,40.5,40.7,40.5,40.8,40.8,41.0,41.1,41.0,41.0,41.1,41.0,41.1
2015,41.3,41.1,41.0,41.2,41.2,41.1,41.2,41.2,41.1,41.1,41.2,41.1
2016,40.7,40.7,40.7,40.5,40.5,40.5,40.5,40.4,40.2,40.3,40.2,40.3
2017,40.2,40.2,40.3,40.4,40.4,40.5,40.4,40.5,40.5,40.5,40.6,40.8
2018,40.8,40.9,41.0,40.6,40.6,40.5,40.2,40.3,40.3,40.1,40.0,40.0
2019,40.1,39.9,39.9,39.8,39.7,39.9,39.9,39.9,39.8,39.9,39.9,39.8
2020,39.8,39.8,39.7,33.3,35.2,36.2,36.5,37.1,37.5,37.8,38.1,38.0
2021,38.0,38.1,38.5,38.7,38.8,39.0,39.2,39.3,39.4,39.9,40.0,40.0
2022,39.4,39.8,40.0,40.4,40.4,40.3,40.5,40.5,40.5,40.4,40.6,40.5
2023,40.6,40.6,40.5,40.5,40.4,40.5,40.4,40.3,40.3,40.3,40.3,40.3
2024,40.9,40.9,41.1,41.0,41.1,41.0(P),,,,,,
