Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2014,22.6,22.8,22.8,22.8,22.9,23.0,23.0,23.0,23.0,22.7,22.9,23.0
2015,23.0,22.8,23.0,22.9,23.1,22.9,23.0,23.0,23.0,23.0,23.1,23.0
2016,23.0,23.1,23.1,23.2,23.2,23.2,23.3,23.2,23.2,23.1,23.1,23.1
2017,23.0,23.1,22.9,23.2,23.1,23.1,22.9,23.0,23.0,23.1,23.2,23.1
2018,22.8,22.9,22.9,22.9,22.8,22.9,23.1,23.0,23.0,23.0,22.9,23.1
2019,23.3,23.2,23.3,23.1,23.0,23.0,22.9,23.0,22.9,23.0,23.0,23.0
2020,22.9,23.1,22.8,15.0,15.9,17.6,18.4,19.0,19.6,19.8,20.0,19.4
2021,19.9,20.0,20.1,20.3,20.4,20.4,20.4,20.7,20.9,21.0,21.0,21.0
2022,20.9,21.1,21.2,21.3,21.5,21.3,21.6,21.7,21.6,21.7,21.7,21.9
2023,21.9,22.1,22.1,22.0,22.0,22.1,22.2,22.1,22.2,22.0,22.2,22.3
2024,22.0,21.9,21.7,21.6,21.8,21.7(P),,,,,,
